category,room_count,bathroom_count,size,type,price,city,region,log_price
Offices,3,1,100.0,À Louer,600.0,Tunis,Le Bardo,2.7781512503836434
Offices,2,1,90.0,À Louer,1500.0,Tunis,La Marsa,3.1760912590556813
Villas,2,1,120.0,À Louer,2700.0,Tunis,Sidi Daoud,3.4313637641589874
Appartements,3,2,170.0,À Louer,1500.0,Tunis,La Marsa,3.1760912590556813
Appartements,3,1,118.0,À Vendre,355000.0,Tunis,La Marsa,5.550228353055094
Villas,3,1,200.0,À Louer,1200.0,Tunis,Menzah,3.0791812460476247
Appartements,1,1,78.0,À Vendre,147000.0,Tunis,L'aouina,5.1673173347481764
Appartements,2,2,170.0,À Louer,2000.0,Tunis,La Marsa,3.3010299956639813
Appartements,3,1,94.0,À Louer,540.0,Tunis,Tunis,2.7323937598229686
Appartements,2,1,120.0,À Louer,2000.0,Tunis,La Marsa,3.3010299956639813
Appartements,3,2,140.0,À Vendre,250000.0,Tunis,L'aouina,5.3979400086720375
Villas,3,2,155.0,À Louer,2800.0,Tunis,La Marsa,3.4471580313422194
Appartements,2,1,90.0,À Louer,650.0,Tunis,Centre Ville - Lafayette,2.8129133566428557
Appartements,2,2,124.0,À Vendre,225000.0,Tunis,L'aouina,5.352182518111363
Appartements,3,1,100.0,À Louer,800.0,Tunis,Menzah,2.9030899869919438
Appartements,1,1,70.0,À Louer,1700.0,Tunis,La Marsa,3.230448921378274
Appartements,2,2,120.0,À Louer,1800.0,Tunis,La Marsa,3.255272505103306
Offices,2,2,87.0,À Louer,2800.0,Tunis,L'aouina,3.4471580313422194
Appartements,3,1,70.0,À Louer,890.0,Tunis,Menzah,2.949390006644913
Appartements,1,1,73.0,À Louer,160.0,Tunis,Le Kram,2.2041199826559246
Appartements,3,1,140.0,À Louer,980.0,Tunis,Manar,2.9912260756924947
Villas,3,3,600.0,À Louer,4000.0,Tunis,La Marsa,3.6020599913279625
Villas,4,3,260.0,À Vendre,580000.0,Tunis,L'aouina,5.763427993562937
Appartements,2,2,127.0,À Vendre,310000.0,Tunis,L'aouina,5.491361693834273
Appartements,2,1,100.0,À Vendre,182000.0,Tunis,L'aouina,5.260071387985075
Appartements,3,2,170.0,À Louer,1450.0,Tunis,La Marsa,3.161368002234975
Appartements,1,1,55.0,À Louer,900.0,Tunis,Le Kram,2.9542425094393248
Villas,9,2,468.0,À Vendre,580000.0,Tunis,Autres villes,5.763427993562937
Appartements,3,2,280.0,À Louer,2700.0,Tunis,La Marsa,3.4313637641589874
Appartements,3,3,172.0,À Vendre,590000.0,Tunis,Carthage,5.770852011642144
Vacation Rentals,2,1,80.0,À Louer,50.0,Tunis,Le Kram,1.6989700043360187
Villas,6,3,200.0,À Vendre,480000.0,Tunis,La Marsa,5.681241237375588
Appartements,2,1,55.0,À Louer,600.0,Tunis,Centre Ville - Lafayette,2.7781512503836434
Villas,4,3,240.0,À Vendre,550000.0,Tunis,La Marsa,5.740362689494244
Offices,5,4,235.0,À Louer,5000.0,Tunis,La Marsa,3.6989700043360187
Appartements,2,1,500.0,À Vendre,980000.0,Tunis,Le Bardo,5.991226075692495
Appartements,3,1,80.0,À Louer,300.0,Tunis,Autres villes,2.4771212547196626
Shared Housing,2,1,85.0,À Louer,220.0,Tunis,Autres villes,2.342422680822206
Appartements,2,1,115.0,À Louer,350.0,Tunis,Autres villes,2.5440680443502757
Villas,3,1,120.0,À Louer,160.0,Tunis,Autres villes,2.2041199826559246
Villas,3,2,200.0,À Louer,1000.0,Tunis,Menzah,3.0
Appartements,1,1,70.0,À Louer,800.0,Tunis,Carthage,2.9030899869919438
Appartements,2,1,90.0,À Louer,450.0,Tunis,Tunis,2.6532125137753435
Villas,3,1,170.0,À Louer,500.0,Tunis,Autres villes,2.6989700043360187
Appartements,2,1,100.0,À Vendre,260000.0,Tunis,Menzah,5.414973347970818
Offices,2,1,50.0,À Louer,750.0,Tunis,Centre Ville - Lafayette,2.8750612633917
Appartements,2,1,60.0,À Vendre,140000.0,Tunis,Le Kram,5.146128035678238
Appartements,4,2,150.0,À Louer,1100.0,Tunis,Le Kram,3.041392685158225
Appartements,1,1,62.0,À Vendre,66000.0,Tunis,Médina,4.819543935541868
Appartements,3,2,159.0,À Vendre,390000.0,Tunis,Menzah,5.5910646070264995
Villas,8,2,340.0,À Vendre,600000.0,Tunis,Carthage,5.778151250383644
Appartements,2,1,80.0,À Louer,780.0,Tunis,Autres villes,2.8920946026904804
Appartements,2,1,100.0,À Louer,460.0,Tunis,El Omrane supérieur,2.662757831681574
Villas,6,1,270.0,À Vendre,120000.0,Tunis,Autres villes,5.079181246047625
Appartements,3,3,196.0,À Vendre,880000.0,Tunis,L'aouina,5.944482672150168
Appartements,3,3,237.0,À Louer,2500.0,Tunis,Tunis,3.3979400086720375
Villas,4,2,465.0,À Vendre,1050000.0,Tunis,Menzah,6.021189299069938
Appartements,2,1,70.0,À Louer,750.0,Tunis,Centre Ville - Lafayette,2.8750612633917
Shared Housing,3,1,120.0,À Louer,200.0,Tunis,Cité El Khadra,2.3010299956639813
Appartements,3,1,90.0,À Louer,800.0,Tunis,El Omrane supérieur,2.9030899869919438
Appartements,3,1,100.0,À Louer,370.0,Tunis,Tunis,2.568201724066995
Offices,5,3,220.0,À Louer,2300.0,Tunis,La Marsa,3.361727836017593
Appartements,3,3,156.0,À Vendre,350000.0,Tunis,Tunis,5.544068044350276
Villas,5,2,160.0,À Louer,1600.0,Tunis,La Marsa,3.2041199826559246
Appartements,3,2,160.0,À Vendre,560000.0,Tunis,Tunis,5.748188027006201
Locaux industriels,1,1,170.0,À Louer,1200.0,Tunis,Autres villes,3.0791812460476247
Appartements,3,1,180.0,À Louer,3000.0,Tunis,Centre Urbain Nord,3.4771212547196626
Appartements,2,2,115.0,À Vendre,262000.0,Tunis,L'aouina,5.418301291319746
Appartements,2,1,50.0,À Louer,400.0,Tunis,Le Bardo,2.6020599913279625
Appartements,1,1,75.0,À Louer,1100.0,Tunis,Tunis,3.041392685158225
Villas,4,2,180.0,À Louer,1200.0,Tunis,Menzah,3.0791812460476247
Villas,4,4,371.0,À Louer,5000.0,Tunis,Tunis,3.6989700043360187
Appartements,1,1,70.0,À Louer,70.0,Tunis,Autres villes,1.845098040014257
Villas,5,4,247.0,À Vendre,850000.0,Tunis,La Marsa,5.929418925714293
Appartements,2,1,60.0,À Vendre,65000.0,Tunis,Ezzouhour,4.812913356642856
Appartements,3,1,120.0,À Louer,550.0,Tunis,Cité El Khadra,2.7403626894942437
Appartements,3,3,162.0,À Louer,1700.0,Tunis,Tunis,3.230448921378274
Locaux industriels,1,1,67.0,À Louer,4000.0,Tunis,Tunis,3.6020599913279625
Appartements,2,1,90.0,À Louer,1350.0,Tunis,Carthage,3.130333768495006
Offices,4,1,150.0,À Louer,1800.0,Tunis,Centre Urbain Nord,3.255272505103306
Vacation Rentals,1,1,30.0,À Louer,70.0,Tunis,Autres villes,1.845098040014257
Appartements,2,1,93.0,À Vendre,290000.0,Tunis,Le Kram,5.4623979978989565
Appartements,4,2,285.0,À Vendre,550000.0,Tunis,Manar,5.740362689494244
Villas,2,1,100.0,À Louer,580.0,Tunis,Autres villes,2.7634279935629373
Locaux industriels,1,1,120.0,À Vendre,600000.0,Tunis,Le Kram,5.778151250383644
Appartements,2,1,123.0,À Vendre,345000.0,Tunis,La Marsa,5.537819095073274
Appartements,1,1,65.0,À Louer,120.0,Tunis,Le Kram,2.0791812460476247
Offices,3,1,80.0,À Louer,1150.0,Tunis,Tunis,3.060697840353612
Appartements,3,2,174.0,À Vendre,2995000.0,Tunis,Tunis,6.47639682672533
Appartements,3,1,52.0,À Vendre,1800080.0,Tunis,Autres villes,6.25529180665136
Locaux industriels,2,4,220.0,À Vendre,2500000.0,Tunis,La Marsa,6.3979400086720375
Appartements,1,1,70.0,À Louer,1800.0,Tunis,L'aouina,3.255272505103306
Offices,6,2,200.0,À Louer,3000.0,Tunis,La Marsa,3.4771212547196626
Appartements,3,2,165.0,À Vendre,380000.0,Tunis,Autres villes,5.57978359661681
Villas,3,1,150.0,À Louer,650.0,Tunis,Autres villes,2.8129133566428557
Locaux industriels,1,1,57.0,À Vendre,900000.0,Tunis,Autres villes,5.954242509439325
Offices,4,1,113.0,À Louer,2500.0,Tunis,La Marsa,3.3979400086720375
Appartements,3,1,160.0,À Vendre,450000.0,Tunis,La Marsa,5.653212513775344
Appartements,3,1,145.0,À Vendre,250000.0,Tunis,L'aouina,5.3979400086720375
Villas,6,1,128.0,À Vendre,170000.0,Tunis,Autres villes,5.230448921378274
Locaux industriels,1,1,143.0,À Vendre,100000.0,Tunis,L'aouina,5.0
Appartements,1,1,82.0,À Vendre,165000.0,Tunis,L'aouina,5.217483944213907
Villas,2,1,100.0,À Louer,1200.0,Tunis,La Marsa,3.0791812460476247
Appartements,3,2,149.0,À Vendre,260000.0,Tunis,L'aouina,5.414973347970818
Appartements,3,2,138.0,À Vendre,265000.0,Tunis,L'aouina,5.423245873936808
Appartements,4,3,175.0,À Vendre,380000.0,Tunis,L'aouina,5.57978359661681
Appartements,3,2,143.0,À Vendre,278000.0,Tunis,L'aouina,5.444044795918076
Villas,4,2,577.0,À Vendre,750000.0,Tunis,Sidi El Béchir,5.8750612633917
Villas,3,2,150.0,À Louer,1600.0,Tunis,Sidi Bou Said,3.2041199826559246
Offices,4,2,178.0,À Louer,3800.0,Tunis,La Marsa,3.57978359661681
Villas,7,3,250.0,À Louer,2500.0,Tunis,Menzah,3.3979400086720375
Villas,4,2,200.0,À Louer,1650.0,Tunis,La Marsa,3.2174839442139063
Appartements,2,1,90.0,À Louer,70.0,Tunis,Autres villes,1.845098040014257
Appartements,3,1,150.0,À Louer,850.0,Tunis,Le Bardo,2.929418925714293
Appartements,4,1,100.0,À Vendre,60000.0,Tunis,Ezzouhour,4.778151250383644
Villas,8,3,950.0,À Vendre,950000.0,Tunis,Menzah,5.977723605288848
Appartements,1,1,30.0,À Louer,200.0,Tunis,Autres villes,2.3010299956639813
Offices,5,4,785.0,À Louer,16375.0,Tunis,La Marsa,4.214181308663821
Villas,8,3,445.0,À Vendre,950000.0,Tunis,Menzah,5.977723605288848
Villas,4,1,188.0,À Vendre,240000.0,Tunis,El Ouardia,5.380211241711606
Appartements,3,1,80.0,À Louer,370.0,Tunis,Le Bardo,2.568201724066995
Villas,4,4,450.0,À Vendre,950000.0,Tunis,L'aouina,5.977723605288848
Appartements,3,2,140.0,À Louer,1500.0,Tunis,La Marsa,3.1760912590556813
Appartements,3,2,250.0,À Louer,1600.0,Tunis,La Marsa,3.2041199826559246
Locaux industriels,1,1,150.0,À Vendre,15000.0,Tunis,Tunis,4.176091259055681
Appartements,3,3,220.0,À Louer,3000.0,Tunis,Mutuelleville,3.4771212547196626
Appartements,1,1,200.0,À Louer,2000.0,Tunis,La Marsa,3.3010299956639813
Appartements,3,2,158.0,À Louer,450000.0,Tunis,Autres villes,5.653212513775344
Appartements,2,1,60.0,À Louer,300.0,Tunis,Manar,2.4771212547196626
Appartements,2,1,150.0,À Louer,1500.0,Tunis,La Marsa,3.1760912590556813
Villas,4,2,400.0,À Louer,3500.0,Tunis,La Marsa,3.5440680443502757
Appartements,1,1,90.0,À Louer,1100.0,Tunis,Carthage,3.041392685158225
Appartements,1,1,60.0,À Vendre,195000.0,Tunis,Autres villes,5.290034611362518
Appartements,2,2,130.0,À Louer,1500.0,Tunis,Carthage,3.1760912590556813
Appartements,3,1,60.0,À Vendre,180000.0,Tunis,Tunis,5.2552725051033065
Appartements,4,3,176.0,À Vendre,450000.0,Tunis,L'aouina,5.653212513775344
Shared Housing,2,1,80.0,À Louer,120.0,Tunis,Autres villes,2.0791812460476247
Locaux industriels,1,1,30.0,À Louer,280.0,Tunis,Autres villes,2.4471580313422194
Offices,1,1,76.0,À Vendre,70000.0,Tunis,Tunis,4.845098040014257
Vacation Rentals,2,1,25.0,À Louer,90.0,Tunis,Autres villes,1.954242509439325
Appartements,1,1,50.0,À Louer,850.0,Tunis,La Marsa,2.929418925714293
Appartements,3,2,150.0,À Vendre,260000.0,Tunis,L'aouina,5.414973347970818
Locaux industriels,1,2,150.0,À Louer,5000.0,Tunis,L'aouina,3.6989700043360187
Villas,3,2,357.0,À Vendre,560000.0,Tunis,L'aouina,5.748188027006201
Villas,2,2,200.0,À Louer,170.0,Tunis,La Marsa,2.230448921378274
Villas,4,3,550.0,À Vendre,1200000.0,Tunis,L'aouina,6.079181246047625
Villas,3,1,180.0,À Vendre,360000.0,Tunis,Autres villes,5.556302500767287
Appartements,3,1,134.0,À Vendre,280000.0,Tunis,La Marsa,5.447158031342219
Appartements,2,1,128.0,À Vendre,2200000.0,Tunis,La Marsa,6.342422680822207
Appartements,1,1,63.0,À Vendre,150000.0,Tunis,La Marsa,5.176091259055681
Appartements,3,2,140.0,À Louer,2500.0,Tunis,Carthage,3.3979400086720375
Villas,3,1,120.0,À Louer,1200.0,Tunis,Menzah,3.0791812460476247
Offices,5,1,130.0,À Louer,1000.0,Tunis,Tunis,3.0
Appartements,1,1,65.0,À Vendre,160000.0,Tunis,La Marsa,5.204119982655925
Appartements,1,1,60.0,À Louer,130.0,Tunis,La Marsa,2.113943352306837
Appartements,2,2,150.0,À Louer,1500.0,Tunis,L'aouina,3.1760912590556813
Appartements,3,2,150.0,À Vendre,380000.0,Tunis,La Marsa,5.57978359661681
Offices,2,1,201.0,À Louer,470000.0,Tunis,Cité El Khadra,5.672097857935717
Appartements,4,1,115.0,À Vendre,250000.0,Tunis,Menzah,5.3979400086720375
Appartements,2,1,90.0,À Louer,750.0,Tunis,Manar,2.8750612633917
Villas,4,1,170.0,À Vendre,1600000.0,Tunis,Autres villes,6.204119982655925
Appartements,3,1,130.0,À Vendre,250000.0,Tunis,La Marsa,5.3979400086720375
Shared Housing,4,1,40.0,À Louer,190.0,Tunis,Menzah,2.278753600952829
Appartements,1,1,61.0,À Vendre,150000.0,Tunis,La Marsa,5.176091259055681
Appartements,4,2,200.0,À Louer,1500.0,Tunis,Autres villes,3.1760912590556813
Locaux industriels,2,2,60.0,À Louer,700.0,Tunis,Autres villes,2.845098040014257
Appartements,2,1,120.0,À Vendre,200000.0,Tunis,La Marsa,5.301029995663981
Appartements,2,1,60.0,À Louer,800.0,Tunis,Autres villes,2.9030899869919438
Appartements,3,1,220.0,À Vendre,530000.0,Tunis,La Marsa,5.724275869600789
Appartements,3,1,120.0,À Louer,800.0,Tunis,Autres villes,2.9030899869919438
Appartements,3,1,150.0,À Louer,800.0,Tunis,Le Kram,2.9030899869919438
Appartements,2,1,80.0,À Louer,230.0,Tunis,El Omrane supérieur,2.361727836017593
Villas,3,1,579.0,À Vendre,600000.0,Tunis,Le Bardo,5.778151250383644
Appartements,1,1,30.0,À Louer,300.0,Tunis,Tunis,2.4771212547196626
Villas,4,1,183.0,À Vendre,800000.0,Tunis,Centre Ville - Lafayette,5.903089986991944
Villas,6,3,180.0,À Vendre,150000.0,Tunis,La Marsa,5.176091259055681
Villas,4,2,170.0,À Vendre,240000.0,Tunis,Autres villes,5.380211241711606
Appartements,2,1,79.0,À Vendre,103356.0,Tunis,Autres villes,5.014335693263793
Appartements,2,1,85.0,À Louer,700.0,Tunis,Centre Ville - Lafayette,2.845098040014257
Appartements,3,2,120.0,À Louer,1600.0,Tunis,Autres villes,3.2041199826559246
Villas,6,4,750.0,À Vendre,1800000.0,Tunis,Menzah,6.2552725051033065
Offices,4,1,140.0,À Louer,2000.0,Tunis,Centre Urbain Nord,3.3010299956639813
Offices,2,5,450.0,À Louer,15000.0,Tunis,Centre Urbain Nord,4.176091259055681
Appartements,2,1,100.0,À Louer,330.0,Tunis,Autres villes,2.5185139398778875
Villas,4,2,75.0,À Vendre,120000.0,Tunis,Autres villes,5.079181246047625
Appartements,1,1,55.0,À Louer,90.0,Tunis,Sidi Bou Said,1.954242509439325
Appartements,2,1,40.0,À Louer,300.0,Tunis,Centre Ville - Lafayette,2.4771212547196626
Appartements,3,2,165.0,À Louer,1600.0,Tunis,La Marsa,3.2041199826559246
Offices,1,1,57.0,À Louer,1100.0,Tunis,L'aouina,3.041392685158225
Appartements,2,1,80.0,À Louer,700.0,Tunis,L'aouina,2.845098040014257
Offices,2,3,113.0,À Louer,1800.0,Tunis,L'aouina,3.255272505103306
Offices,5,2,234.0,À Louer,3276.0,Tunis,L'aouina,3.5153438930883807
Appartements,3,1,179.0,À Vendre,870000.0,Tunis,La Marsa,5.939519252618618
Locaux industriels,1,1,63.0,À Vendre,225000.0,Tunis,La Marsa,5.352182518111363
Locaux industriels,1,1,38.0,À Vendre,115000.0,Tunis,La Marsa,5.060697840353612
Appartements,1,1,25.0,À Louer,350.0,Tunis,Cité Olympique,2.5440680443502757
Appartements,1,1,73.0,À Louer,940.0,Tunis,L'aouina,2.9731278535996988
Offices,3,1,120.0,À Louer,1500.0,Tunis,La Marsa,3.1760912590556813
Villas,5,4,510.0,À Vendre,1100000.0,Tunis,Tunis,6.041392685158225
Villas,4,2,230.0,À Louer,1600.0,Tunis,Manar,3.2041199826559246
Villas,3,2,140.0,À Louer,1600.0,Tunis,Manar,3.2041199826559246
Locaux industriels,3,2,100.0,À Vendre,450000.0,Tunis,La Marsa,5.653212513775344
Offices,3,2,75.0,À Louer,1300.0,Tunis,La Marsa,3.113943352306837
Villas,10,5,570.0,À Louer,5000.0,Tunis,Menzah,3.6989700043360187
Offices,1,2,200.0,À Louer,2500.0,Tunis,Le Kram,3.3979400086720375
Offices,5,2,120.0,À Louer,1500.0,Tunis,Autres villes,3.1760912590556813
Offices,5,1,150.0,À Louer,2170.0,Tunis,La Marsa,3.3364597338485296
Offices,4,1,100.0,À Louer,1400.0,Tunis,La Marsa,3.146128035678238
Shared Housing,3,1,40.0,À Louer,190.0,Tunis,Menzah,2.278753600952829
Offices,1,1,115.0,À Louer,2700.0,Tunis,La Marsa,3.4313637641589874
Offices,4,4,360.0,À Louer,6600.0,Tunis,La Marsa,3.8195439355418688
Offices,4,1,116.0,À Louer,2750.0,Tunis,La Marsa,3.439332693830263
Offices,12,2,260.0,À Louer,5800.0,Tunis,La Marsa,3.7634279935629373
Offices,5,2,160.0,À Louer,3000.0,Tunis,La Marsa,3.4771212547196626
Villas,4,2,349.0,À Vendre,1850000.0,Tunis,La Marsa,6.267171728403014
Offices,8,2,200.0,À Louer,3750.0,Tunis,La Marsa,3.574031267727719
Appartements,3,1,130.0,À Louer,1500.0,Tunis,La Marsa,3.1760912590556813
Appartements,3,2,187.0,À Vendre,542300.0,Tunis,La Marsa,5.734239604435455
Appartements,1,1,200.0,À Louer,2000.0,Tunis,La Marsa,3.3010299956639813
Locaux industriels,1,1,60.0,À Louer,2500.0,Tunis,Menzah,3.3979400086720375
Villas,4,3,400.0,À Louer,3500.0,Tunis,La Marsa,3.5440680443502757
Appartements,1,1,60.0,À Louer,460.0,Tunis,Autres villes,2.662757831681574
Appartements,2,1,125.0,À Vendre,170000.0,Tunis,Autres villes,5.230448921378274
Appartements,3,1,120.0,À Louer,850.0,Tunis,Menzah,2.929418925714293
Appartements,3,1,80.0,À Louer,420.0,Tunis,Agba,2.6232492903979003
Villas,5,4,750.0,À Louer,3500.0,Tunis,La Marsa,3.5440680443502757
Villas,5,2,120.0,À Louer,1750.0,Tunis,La Marsa,3.2430380486862944
Villas,2,1,90.0,À Louer,163.0,Tunis,Cité El Khadra,2.2121876044039577
Appartements,3,1,111.0,À Louer,130.0,Tunis,L'aouina,2.113943352306837
Offices,9,6,280.0,À Louer,5500.0,Tunis,Mutuelleville,3.7403626894942437
Locaux industriels,2,2,352.0,À Louer,7200.0,Tunis,Le Kram,3.8573324964312685
Locaux industriels,2,1,170.0,À Louer,7000.0,Tunis,La Marsa,3.845098040014257
Appartements,4,2,300.0,À Louer,4000.0,Tunis,La Marsa,3.6020599913279625
Offices,3,2,104.0,À Louer,1800.0,Tunis,La Marsa,3.255272505103306
Offices,5,1,120.0,À Louer,1700.0,Tunis,La Marsa,3.230448921378274
Appartements,2,1,100.0,À Louer,1300.0,Tunis,La Marsa,3.113943352306837
Vacation Rentals,2,1,150.0,À Louer,100.0,Tunis,Autres villes,2.0
Appartements,4,1,136.0,À Vendre,350000.0,Tunis,Le Bardo,5.544068044350276
Appartements,1,1,50.0,À Louer,400.0,Tunis,Menzah,2.6020599913279625
Villas,7,3,318.0,À Vendre,1400000.0,Tunis,Tunis,6.146128035678238
Offices,5,2,160.0,À Louer,3000.0,Tunis,La Marsa,3.4771212547196626
Offices,1,2,100.0,À Louer,3000.0,Tunis,La Marsa,3.4771212547196626
Locaux industriels,1,1,30.0,À Louer,2400.0,Tunis,Autres villes,3.380211241711606
Appartements,3,2,170.0,À Louer,1800.0,Tunis,L'aouina,3.255272505103306
Appartements,2,1,120.0,À Vendre,180000.0,Tunis,Autres villes,5.2552725051033065
Offices,3,4,730.0,À Louer,8000.0,Tunis,Le Kram,3.9030899869919438
Locaux industriels,2,1,273.0,À Vendre,650000.0,Tunis,Mutuelleville,5.812913356642856
Villas,3,1,400.0,À Vendre,380000.0,Tunis,Ezzouhour,5.57978359661681
Appartements,3,2,150.0,À Vendre,300000.0,Tunis,La Marsa,5.477121254719663
Appartements,4,3,300.0,À Vendre,650000.0,Tunis,La Marsa,5.812913356642856
Appartements,2,1,110.0,À Louer,90.0,Tunis,L'aouina,1.954242509439325
Appartements,3,3,170.0,À Vendre,700000.0,Tunis,La Marsa,5.845098040014257
Appartements,4,3,200.0,À Louer,3500.0,Tunis,Autres villes,3.5440680443502757
Villas,3,2,140.0,À Vendre,850000.0,Tunis,Carthage,5.929418925714293
Appartements,2,1,77.0,À Vendre,195000.0,Tunis,Tunis,5.290034611362518
Appartements,4,2,450.0,À Louer,4500.0,Tunis,La Marsa,3.6532125137753435
Appartements,2,1,220.0,À Louer,1500.0,Tunis,Carthage,3.1760912590556813
Offices,3,1,100.0,À Louer,1500.0,Tunis,La Marsa,3.1760912590556813
Locaux industriels,1,1,90.0,À Vendre,320000.0,Tunis,La Marsa,5.505149978319906
Appartements,3,2,200.0,À Louer,2000.0,Tunis,La Marsa,3.3010299956639813
Appartements,2,1,133.0,À Louer,1700.0,Tunis,La Marsa,3.230448921378274
Appartements,1,1,60.0,À Vendre,95000.0,Tunis,Autres villes,4.977723605288848
Offices,1,1,116.0,À Vendre,2600000.0,Tunis,Tunis,6.414973347970818
Villas,8,2,476.0,À Vendre,1500000.0,Tunis,La Marsa,6.176091259055681
Offices,4,2,100.0,À Vendre,360000.0,Tunis,La Marsa,5.556302500767287
Offices,4,3,300.0,À Louer,2800.0,Tunis,Tunis,3.4471580313422194
Villas,4,1,140.0,À Louer,700.0,Tunis,Le Bardo,2.845098040014257
Appartements,3,2,193.0,À Vendre,570000.0,Tunis,La Marsa,5.7558748556724915
Villas,3,1,200.0,À Louer,550.0,Tunis,Le Bardo,2.7403626894942437
Offices,5,3,217.0,À Louer,3262.0,Tunis,Le Kram,3.513483956704257
Appartements,3,3,184.0,À Vendre,350000.0,Tunis,L'aouina,5.544068044350276
Offices,2,1,90.0,À Louer,500.0,Tunis,Centre Ville - Lafayette,2.6989700043360187
Offices,6,4,360.0,À Louer,6600.0,Tunis,La Marsa,3.8195439355418688
Appartements,3,2,126.0,À Vendre,250000.0,Tunis,L'aouina,5.3979400086720375
Villas,5,1,124.0,À Vendre,170000.0,Tunis,Sidi Hassine,5.230448921378274
Villas,4,3,300.0,À Vendre,850000.0,Tunis,La Marsa,5.929418925714293
Villas,3,2,350.0,À Louer,5000.0,Tunis,La Marsa,3.6989700043360187
Appartements,3,1,115.0,À Vendre,250000.0,Tunis,Autres villes,5.3979400086720375
Villas,4,1,470.0,À Vendre,870000.0,Tunis,Mutuelleville,5.939519252618618
Appartements,3,1,140.0,À Louer,3500.0,Tunis,La Marsa,3.5440680443502757
Appartements,2,1,90.0,À Louer,500.0,Tunis,Le Bardo,2.6989700043360187
Villas,5,1,200.0,À Louer,1500.0,Tunis,Carthage,3.1760912590556813
Appartements,2,1,112.0,À Vendre,325000.0,Tunis,Carthage,5.511883360978874
Villas,3,2,200.0,À Louer,1900.0,Tunis,Menzah,3.278753600952829
Appartements,3,2,150.0,À Louer,3000.0,Tunis,La Marsa,3.4771212547196626
Appartements,3,2,294.0,À Vendre,560000.0,Tunis,La Marsa,5.748188027006201
Appartements,2,1,110.0,À Vendre,360000.0,Tunis,La Marsa,5.556302500767287
Appartements,3,2,153.0,À Vendre,260000.0,Tunis,L'aouina,5.414973347970818
Offices,1,2,730.0,À Louer,7300.0,Tunis,Le Kram,3.863322860120456
Villas,5,3,800.0,À Louer,12000.0,Tunis,La Marsa,4.079181246047625
Offices,1,2,280.0,À Louer,3500.0,Tunis,Le Kram,3.5440680443502757
Offices,6,4,250.0,À Louer,5200.0,Tunis,Mutuelleville,3.716003343634799
Offices,10,2,310.0,À Louer,10000.0,Tunis,La Marsa,4.0
Villas,4,1,350.0,À Vendre,360000.0,Tunis,Le Bardo,5.556302500767287
Appartements,2,1,80.0,À Vendre,200000.0,Tunis,Tunis,5.301029995663981
Offices,3,1,130.0,À Louer,1200.0,Tunis,Tunis,3.0791812460476247
